block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_bikes_allowed,trip_id,trip_short_name
b_1267827,10153,1,Bennett St. & Berkely Dr. via Wilty Terminal and MacArthur Blvd.,46734,2_merged_2495715,2,108-1-28,
b_1267462,10132,1,City Park and Museum of Art,46653,1_merged_2495713,1,48-1-141,
a_1263459,9832,1,Cemeteries,45469,3_merged_2495709,1,47-1-201,
b_1267498,10132,1,City Park and Museum of Art,46653,1_merged_2495713,1,48-1-142,
b_1267499,10132,1,City Park and Museum of Art,46653,1_merged_2495713,1,48-1-143,
b_1267462,10132,1,City Park and Museum of Art,46653,1_merged_2495713,1,48-1-144,
b_1267348,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-284,
a_1263554,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-38,
a_1263554,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-39,
a_1263554,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-40,
a_1263553,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-41,
a_1263554,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-42,
a_1263554,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-43,
a_1263554,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-44,
a_1263553,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-45,
b_1267671,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-55,
b_1267670,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-56,
b_1267671,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-57,
b_1267670,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-58,
b_1267671,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-59,
b_1267670,10147,0,Walmart at Tchoupitoulas St. via Delgado College and Canal St.,46710,3_merged_2495714,2,91-0-60,
a_1263554,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-46,
a_1263554,9838,0,UPT (AMTRAK) via Freret Street,45489,1_merged_2495708,2,15-0-47,
b_1267488,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-202,
b_1267486,10131,1,Gayoso Street (Regional Transit Authority),46648,3_merged_2495714,1,47-1-203,
b_1267486,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-204,
b_1267487,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-205,
b_1267488,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-206,
b_1267315,10131,1,Gayoso Street (Regional Transit Authority),46648,3_merged_2495714,1,47-1-207,
b_1267317,10131,1,Gayoso Street (Regional Transit Authority),46648,3_merged_2495714,1,47-1-208,
b_1267316,10131,1,Gayoso Street (Regional Transit Authority),46648,3_merged_2495714,1,47-1-209,
b_1267486,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-210,
b_1267487,10131,1,Cemeteries,46646,3_merged_2495714,1,47-1-211,
a_1263440,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-107,
a_1263438,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-108,
a_1263439,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-109,
a_1263440,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-110,
a_1263438,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-111,
a_1263439,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-112,
a_1263440,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-113,
a_1263438,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-114,
a_1263439,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-115,
a_1263440,9831,1,Convention Center,45464,3_merged_2495709,1,2-1-116,
a_1263695,9856,1,Lower 9th Ward via Superdome and University Hospital,45553,2_merged_2495710,2,84-1-61,
a_1263694,9856,1,Lower 9th Ward via Superdome and University Hospital,45553,2_merged_2495710,2,84-1-62,
a_1263695,9856,1,Lower 9th Ward via Superdome and University Hospital,45553,2_merged_2495710,2,84-1-63,
a_1263694,9856,1,Lower 9th Ward via Superdome and University Hospital,45553,2_merged_2495710,2,84-1-64,
a_1263694,9856,1,Lower 9th Ward via Superdome and University Hospital,45553,2_merged_2495710,2,84-1-65,
a_1263694,9856,1,Lower 9th Ward via Superdome and University Hospital,45553,2_merged_2495710,2,84-1-66,
a_1263694,9856,1,St. Claude and Tupelo,45555,2_merged_2495710,2,84-1-67,
a_1263694,9856,1,Lower 9th Ward via Superdome and University Hospital,45553,2_merged_2495710,2,84-1-68,
a_1263695,9856,1,Lower 9th Ward via Superdome and University Hospital,45553,2_merged_2495710,2,84-1-69,
a_1263695,9856,1,St. Claude and Tupelo,45555,2_merged_2495710,2,84-1-70,
a_1263554,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-18,
a_1263554,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-19,
a_1263554,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-20,
a_1263554,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-21,
a_1263554,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-22,
a_1263554,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-23,
a_1263554,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-24,
a_1263555,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-25,
a_1263554,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-26,
a_1263555,9838,1,Broadway via Loyola and Tulane Universities,45490,1_merged_2495708,2,15-1-27,
b_1267627,10144,1,Lower 9th Ward via Superdome and University Hospital,46705,2_merged_2495715,2,84-1-71,
b_1267443,10129,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,1_merged_2495713,2,39-1-105,
b_1267362,10123,1,S. Claiborne Avenue via Garden District,46620,2_merged_2495715,1,12-1-342,
a_1263824,9862,1,Federal City via Algiers Point,45576,2_merged_2495710,2,101-1-29,
a_1263866,9862,1,Federal City via Algiers Point & UPT,45577,1_merged_2495708,2,101-1-30,
a_1263460,9832,0,Harrah's Casino and Riverfront Streetcar,45466,3_merged_2495709,1,47-0-112,
a_1263461,9832,0,Harrah's Casino and Riverfront Streetcar,45466,3_merged_2495709,1,47-0-113,
a_1263457,9832,0,Harrah's Casino and Riverfront Streetcar,45466,3_merged_2495709,1,47-0-114,
a_1263459,9832,0,Harrah's Casino and Riverfront Streetcar,45466,3_merged_2495709,1,47-0-115,
a_1263460,9832,0,Harrah's Casino and Riverfront Streetcar,45466,3_merged_2495709,1,47-0-116,
a_1263823,9862,1,Federal City via Algiers Point & UPT,45577,1_merged_2495708,2,101-1-31,
a_1263866,9862,1,Federal City via Algiers Point & UPT,45577,1_merged_2495708,2,101-1-32,
a_1263823,9862,1,Federal City via Algiers Point & UPT,45577,1_merged_2495708,2,101-1-33,
a_1263866,9862,1,Federal City via Algiers Point & UPT,45577,1_merged_2495708,2,101-1-34,
a_1263461,9832,0,Harrah's Casino and Riverfront Streetcar,45466,3_merged_2495709,1,47-0-117,
a_1263701,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-77,
a_1263702,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-78,
a_1263702,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-79,
a_1263700,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-80,
a_1263700,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-81,
a_1263701,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-82,
a_1263701,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-83,
a_1263702,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-84,
b_1267711,10157,1,New Orleans Airport North Terminal,46759,1_merged_2495713,2,202-1-13,
b_1267444,10129,1,S. Claiborne Ave. via S. Carrollton Ave. and Xavier University,46640,1_merged_2495713,2,39-1-106,
b_1267810,10157,1,New Orleans Airport Terminal (MSY Departures),46761,1_merged_2495713,2,202-1-14,
a_1263700,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-85,
a_1263701,9857,0,Canal St. via St. Claude Ave. and Lower 9th Ward,45557,1_merged_2495708,2,88-0-86,
a_1263589,9843,0,Canal Street via S. Carrollton Ave. and Xavier University,45502,1_merged_2495708,2,39-0-110,
a_1263857,9867,1,"Algiers: Bennett St. and Berkley Dr. via Tullis Dr., Walmart & UPT",45600,3_merged_2495709,2,115-1-60,
a_1263858,9867,1,"Algiers: Bennett St. and Berkley Dr. via Tullis Dr., Walmart & UPT",45600,3_merged_2495709,2,115-1-61,
a_1263473,9834,0,Canal Street via Walmart,45474,1_merged_2495708,2,10-0-32,
a_1263857,9867,1,"Algiers: Bennett St. and Berkley Dr. via Tullis Dr., Walmart & UPT",45600,3_merged_2495709,2,115-1-62,
a_1263473,9834,0,Canal Street via Walmart,45474,1_merged_2495708,2,10-0-33,
a_1263858,9867,1,"Algiers: Bennett St. and Berkley Dr. via Tullis Dr., Walmart & UPT",45600,3_merged_2495709,2,115-1-63,
a_1263588,9843,0,Canal Street via S. Carrollton Ave. and Xavier University,45502,1_merged_2495708,2,39-0-111,
a_1263713,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-45,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-46,
a_1263713,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-47,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-48,
a_1263713,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-49,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-50,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-51,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-52,
a_1263711,9858,1,Elysian Fields Avenue via Carrollton Avenue,45561,1_merged_2495708,2,90-1-53,
a_1263714,9858,0,S. Claiborne Avenue via Carrollton Avenue,45560,2_merged_2495710,2,90-0-36,
a_1263591,9843,0,Canal Street via S. Carrollton Ave. and Xavier University,45502,1_merged_2495708,2,39-0-112,
b_1267417,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-55,
b_1267418,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-56,
b_1267417,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-57,
b_1267418,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-58,
b_1267417,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-59,
b_1267418,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-60,
b_1267417,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-61,
b_1267419,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-62,
b_1267418,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-63,
b_1267417,10126,1,Delgado Community College via Xavier University & Washington Ave.,46629,1_merged_2495713,2,27-1-64,
b_1267612,10143,1,SUNO via N. Robertson Ave. and Desire Street,46703,1_merged_2495713,2,80-1-32,
b_1267452,10129,0,Canal Street via S. Carrollton Ave. and Xavier University,46637,3_merged_2495714,2,39-0-113,
a_1263474,9834,0,Canal Street via Walmart,45474,1_merged_2495708,2,10-0-34,
a_1263473,9834,0,Canal Street via Walmart,45474,1_merged_2495708,2,10-0-35,
a_1263841,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,1_merged_2495708,2,114-1-26,
a_1263842,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,1_merged_2495708,2,114-1-27,
a_1263841,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,1_merged_2495708,2,114-1-28,
a_1263842,9866,1,Algiers: Bennett St. and Berkley Dr. via General DeGaulle Dr.,45593,1_merged_2495708,2,114-1-29,
a_1263659,9852,1,Walmart at Bullard Avenue via Lake Forest Blvd.,45543,1_merged_2495708,2,64-1-65,
a_1263647,9851,0,Canal Street via Little Woods and Morrison Road,45537,1_merged_2495708,2,62-0-56,
a_1263646,9851,0,Canal Street via Little Woods and Morrison Road,45537,1_merged_2495708,2,62-0-57,
a_1263649,9851,0,Canal Street via Little Woods and Morrison Road,45537,1_merged_2495708,2,62-0-58,
a_1263648,9851,0,Canal Street via Little Woods and Morrison Road,45537,1_merged_2495708,2,62-0-59,
a_1263647,9851,0,Canal Street via Little Woods and Morrison Road,45537,1_merged_2495708,2,62-0-60,
a_1263658,9852,1,Walmart at Bullard Avenue via Lake Forest Blvd.,45543,1_merged_2495708,2,64-1-66,
a_1263649,9851,0,Canal Street via Little Woods and Morrison Road,45537,1_merged_2495708,2,62-0-61,
a_1263599,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,1_merged_2495708,2,45-1-17,
a_1263599,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,1_merged_2495708,2,45-1-18,
a_1263599,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,1_merged_2495708,2,45-1-19,
a_1263599,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,1_merged_2495708,2,45-1-20,
a_1263599,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,1_merged_2495708,2,45-1-21,
a_1263599,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,1_merged_2495708,2,45-1-22,
a_1263599,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,1_merged_2495708,2,45-1-23,
a_1263599,9844,1,Cemeteries via Canal Blvd. and Veterans Blvd.,45507,1_merged_2495708,2,45-1-24,
a_1263769,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,1_merged_2495708,2,108-0-21,
a_1263770,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,1_merged_2495708,2,108-0-22,
a_1263769,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,1_merged_2495708,2,108-0-23,
a_1263770,9865,0,Wilty Terminal and MacArthur Blvd.,45585,1_merged_2495708,2,108-0-24,
a_1263587,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,4,2,32-0-34,
a_1263586,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,4,2,32-0-35,
b_1267307,10118,0,Canal Street Ferry Terminal,46605,5_merged_2495716,0,1-0-52,
a_1263584,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,3_merged_2495709,2,32-1-33,
a_1263585,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,3_merged_2495709,2,32-1-34,
a_1263587,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,4,2,32-0-36,
a_1263586,9842,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,45500,4,2,32-0-37,
a_1263584,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,3_merged_2495709,2,32-1-35,
a_1263585,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,3_merged_2495709,2,32-1-36,
a_1263584,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,3_merged_2495709,2,32-1-37,
a_1263585,9842,1,Canal Street via Carrollton Avenue and Orleans Avenue,45501,3_merged_2495709,2,32-1-38,
b_1267508,10133,1,UPT (AMTRAK) via Canal Street,46659,1_merged_2495713,1,49-1-106,
a_1263771,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,1_merged_2495708,2,108-0-25,
b_1267325,10121,0,Canal Street via Walmart,46613,1_merged_2495713,2,10-0-36,
b_1267305,10118,0,Canal Street Ferry Terminal,46605,3_merged_2495714,0,1-0-53,
a_1263772,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,1_merged_2495708,2,108-0-26,
b_1267370,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-285,
a_1263771,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,1_merged_2495708,2,108-0-27,
b_1267365,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-286,
b_1267363,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-287,
b_1267369,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-288,
b_1267364,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-289,
b_1267368,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-290,
a_1263772,9865,0,Canal St. Ferry/Algiers Point via Wilty Terminal & MacArthur Blvd.,45584,1_merged_2495708,2,108-0-28,
b_1267367,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-291,
b_1267366,10123,0,Canal Street via Garden District,46617,2_merged_2495715,1,12-0-292,
b_1267438,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-38,
a_1263512,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-343,
b_1267438,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-39,
b_1267437,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-40,
b_1267438,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-41,
b_1267437,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-42,
b_1267438,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-43,
a_1263523,9837,1,S. Claiborne Avenue via Garden District,45488,2_merged_2495710,1,12-1-344,
a_1263556,9838,1,Broadway via Loyola and Tulane Universities,45490,2_merged_2495710,2,15-1-28,
b_1267438,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-44,
b_1267437,10128,0,Audubon Zoo via Orleans Avenue and Carrollton Avenue,46635,2_merged_2495715,2,32-0-45,
a_1263519,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-345,
a_1263517,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-346,
a_1263515,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-347,
a_1263539,9837,0,Canal Street via Garden District,45482,4,1,12-0-293,
a_1263518,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-348,
a_1263546,9837,0,Canal Street via Garden District,45482,4,1,12-0-294,
a_1263511,9837,1,S. Claiborne Avenue via Garden District,45485,2_merged_2495710,1,12-1-349,
a_1263541,9837,0,Canal Street via Garden District,45482,4,1,12-0-295,
b_1267357,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-296,
a_1263485,9836,0,Canal Street via World War II Museum,45480,1_merged_2495708,2,11-0-110,
b_1267358,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-297,
a_1263542,9837,0,Canal Street via Garden District,45482,4,1,12-0-298,
b_1267351,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-299,
b_1267353,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-300,
b_1267350,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-301,
a_1263486,9836,0,Canal Street via World War II Museum,45480,1_merged_2495708,2,11-0-111,
a_1263540,9837,0,Canal Street via Garden District,45482,4,1,12-0-302,
b_1267352,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-303,
b_1267354,10123,0,Canal Street via Garden District,46617,1_merged_2495713,1,12-0-304,
a_1263483,9836,0,Canal Street via World War II Museum,45480,1_merged_2495708,2,11-0-112,
a_1263547,9837,0,Canal Street via Garden District,45482,4,1,12-0-305,
b_1267312,10119,1,Convention Center,46609,2_merged_2495715,1,2-1-117,
